Neighbourhood,Neighbourhood Number,Gender,Question Type,Characteristic,Year,Value,Ward
Empire Park,5170,Women+,Citizenship,Canadian citizens,2021,1560,papastew Ward
Empire Park,5170,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1300,papastew Ward
Empire Park,5170,Women+,Citizenship,Canadian citizens aged under 18,2021,260,papastew Ward
Empire Park,5170,Women+,Citizenship,Not Canadian citizens,2021,625,papastew Ward
Ermineskin,5180,Men+,Citizenship,Canadian citizens,2021,2000,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1635,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Men+,Citizenship,Canadian citizens aged under 18,2021,360,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Men+,Citizenship,Not Canadian citizens,2021,465,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Total,Citizenship,Canadian citizens,2021,4140,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Total,Citizenship,Canadian citizens aged 18 and over,2021,3505,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Total,Citizenship,Canadian citizens aged under 18,2021,635,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Total,Citizenship,Not Canadian citizens,2021,1000,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Women+,Citizenship,Canadian citizens,2021,2140,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1870,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Women+,Citizenship,Canadian citizens aged under 18,2021,270,Ipiihkoohkanipiaohtsi Ward
Ermineskin,5180,Women+,Citizenship,Not Canadian citizens,2021,535,Ipiihkoohkanipiaohtsi Ward
Evansdale,2260,Men+,Citizenship,Canadian citizens,2021,2300,tastawiyiniwak Ward
Evansdale,2260,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1625,tastawiyiniwak Ward
Evansdale,2260,Men+,Citizenship,Canadian citizens aged under 18,2021,670,tastawiyiniwak Ward
Evansdale,2260,Men+,Citizenship,Not Canadian citizens,2021,415,tastawiyiniwak Ward
Evansdale,2260,Total,Citizenship,Canadian citizens,2021,4505,tastawiyiniwak Ward
Evansdale,2260,Total,Citizenship,Canadian citizens aged 18 and over,2021,3235,tastawiyiniwak Ward
Evansdale,2260,Total,Citizenship,Canadian citizens aged under 18,2021,1275,tastawiyiniwak Ward
Evansdale,2260,Total,Citizenship,Not Canadian citizens,2021,895,tastawiyiniwak Ward
Evansdale,2260,Women+,Citizenship,Canadian citizens,2021,2205,tastawiyiniwak Ward
Evansdale,2260,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1605,tastawiyiniwak Ward
Evansdale,2260,Women+,Citizenship,Canadian citizens aged under 18,2021,600,tastawiyiniwak Ward
Evansdale,2260,Women+,Citizenship,Not Canadian citizens,2021,480,tastawiyiniwak Ward
Evergreen,2270,Men+,Citizenship,Canadian citizens,2021,705,Dene Ward
Evergreen,2270,Men+,Citizenship,Canadian citizens aged 18 and over,2021,570,Dene Ward
Evergreen,2270,Men+,Citizenship,Canadian citizens aged under 18,2021,145,Dene Ward
Evergreen,2270,Men+,Citizenship,Not Canadian citizens,2021,15,Dene Ward
Evergreen,2270,Total,Citizenship,Canadian citizens,2021,1400,Dene Ward
Evergreen,2270,Total,Citizenship,Canadian citizens aged 18 and over,2021,1130,Dene Ward
Evergreen,2270,Total,Citizenship,Canadian citizens aged under 18,2021,265,Dene Ward
Evergreen,2270,Total,Citizenship,Not Canadian citizens,2021,30,Dene Ward
Evergreen,2270,Women+,Citizenship,Canadian citizens,2021,690,Dene Ward
Evergreen,2270,Women+,Citizenship,Canadian citizens aged 18 and over,2021,565,Dene Ward
Evergreen,2270,Women+,Citizenship,Canadian citizens aged under 18,2021,130,Dene Ward
Evergreen,2270,Women+,Citizenship,Not Canadian citizens,2021,15,Dene Ward
Falconer Heights,5190,Men+,Citizenship,Canadian citizens,2021,770,pihêsiwin Ward
Falconer Heights,5190,Men+,Citizenship,Canadian citizens aged 18 and over,2021,630,pihêsiwin Ward
Falconer Heights,5190,Men+,Citizenship,Canadian citizens aged under 18,2021,145,pihêsiwin Ward
Falconer Heights,5190,Men+,Citizenship,Not Canadian citizens,2021,45,pihêsiwin Ward
Falconer Heights,5190,Total,Citizenship,Canadian citizens,2021,1560,pihêsiwin Ward
Falconer Heights,5190,Total,Citizenship,Canadian citizens aged 18 and over,2021,1280,pihêsiwin Ward
Falconer Heights,5190,Total,Citizenship,Canadian citizens aged under 18,2021,280,pihêsiwin Ward
Falconer Heights,5190,Total,Citizenship,Not Canadian citizens,2021,105,pihêsiwin Ward
Falconer Heights,5190,Women+,Citizenship,Canadian citizens,2021,790,pihêsiwin Ward
Falconer Heights,5190,Women+,Citizenship,Canadian citizens aged 18 and over,2021,650,pihêsiwin Ward
Falconer Heights,5190,Women+,Citizenship,Canadian citizens aged under 18,2021,140,pihêsiwin Ward
Falconer Heights,5190,Women+,Citizenship,Not Canadian citizens,2021,60,pihêsiwin Ward
Forest Heights,6230,Men+,Citizenship,Canadian citizens,2021,1890,Métis Ward
Forest Heights,6230,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1600,Métis Ward
Forest Heights,6230,Men+,Citizenship,Canadian citizens aged under 18,2021,290,Métis Ward
Forest Heights,6230,Men+,Citizenship,Not Canadian citizens,2021,80,Métis Ward
Forest Heights,6230,Total,Citizenship,Canadian citizens,2021,3815,Métis Ward
Forest Heights,6230,Total,Citizenship,Canadian citizens aged 18 and over,2021,3215,Métis Ward
Forest Heights,6230,Total,Citizenship,Canadian citizens aged under 18,2021,595,Métis Ward
Forest Heights,6230,Total,Citizenship,Not Canadian citizens,2021,185,Métis Ward
Forest Heights,6230,Women+,Citizenship,Canadian citizens,2021,1920,Métis Ward
